,name,score
2078,OMG,3.792566
5025,Distant Memories,3.7920905
3176,Hardest To Love,3.79108025
2981,Equalizer,3.78856575
4443,Yours,3.788556
3540,Sucka Nigga,3.78810025
3166,Fire Squad,3.785045
5472,Radiation,3.7839155
3413,Bank,3.7834395
3463,I Wouldn't Ask You,3.7834395
5434,Fo-Ti,3.78322813
4077,Zen Automaton,3.78218375
284,When We Dance,3.782148
2226,Loaded,3.78213325
4644,Hate,3.78190975
354,Talking Out Of Turn,3.781541
4843,10 Bands,3.7809685214999993
1500,Tonight Tonight,3.7801725
141,Money,3.7795144
2912,Blow My High (Members Only),3.7794612499999993
287,I'm Fallin' In Love Again,3.77931146
438,Hep Hop,3.77922625
5512,Helium Tea,3.77822625
59,Player 2,3.77754225
5409,The Land Before Timeland,3.77740925
5449,Mandrake,3.7758925
5269,i did it,3.773591
3952,Paper Mâché,3.773226161
1636,The Lonesome Road,3.7717495
131,"Mrs. Robinson - From ""The Graduate"" Soundtrack",3.769454003
167,Consoler of the Lonely,3.7691560000000006
3139,Gangsta Gangsta,3.7689920355999993
4477,STAY (with Justin Bieber),3.768019
1028,Scatman (ski-ba-bop-ba-dop-bop),3.7668657
3615,Take Me To Your Leader,3.76594277
5625,Affection,3.7650865
5895,Conceited,3.764729908
4885,how you did that (feat. Kodak Black),3.7637595143
3806,Big Deal,3.76372675
2392,Futsal Shuffle 2020,3.763547
1962,Once I'm In My Head,3.761941283000001
1690,No Way Out,3.76044575
5366,INTRO,3.7601590391
2081,Respect That,3.75961889
4778,Be,3.759514
4826,"Evil Twin (with Denzel Curry, Zillakami)",3.75877025
927,4th Dimension,3.758274937
5617,Growth,3.7581225
4434,Brittle Bones Nicky,3.7561275
627,Rude Buster,3.755435
1967,No More,3.75540775
133,One Short Tale: Courage,3.7546479
183,A Boy's Best Friend,3.7546479
1865,Gelatin Mode,3.7540985
2945,You Better Move,3.754042
4376,JELLO,3.752914
5120,Computerized Emotion,3.75233784
4516,Behind These Closed Doors,3.75215725
3869,Bury Me Alive,3.75204775
3425,Dreary Nonsense,3.75134795
3834,Tear Away Shorts,3.75107975
1834,Henchlock,3.7498525
605,Ticket To Ride - Remastered 2015,3.74829775
3955,The Moment,3.7482087700000006
3957,Eventually,3.74818175
3173,Note to Self,3.7480262734
3135,Under The Influence,3.74709775
4589,#FREESHANKS OVERTHINKING EVERYTHING,3.74705515
3555,O Makalapua (Vocal Version),3.746838
4999,Hands On Your Knees (feat. Kokayi),3.74663975
4924,serenade in the summer sun,3.7459215179
1589,Bleed Magic,3.74550825
990,Komodo,3.745454
4888,you & me,3.74402573
2732,Wake Up Mr. West,3.7424815
3460,White Flag,3.74122525
4249,whenever the train is late,3.7400095
1682,MIDDLE CHILD,3.73995308
5340,A-train (messages from the stars),3.73849025
5417,Arabic Gum,3.7383995
361,Reflective Smile,3.7378185
2826,Rainbows,3.737700812
3618,One Smart Nigger,3.737443723
1426,roo doo,3.737350837
5634,Learning,3.73703825
3883,Everybody's Talkin',3.73699625
3255,Head Room,3.7363245
5123,Beach Funeral,3.7351685
2337,Intro : Persona,3.735106500000001
1537,Monster,3.734529
2968,Otherside,3.733037
3397,風の通り道,3.7330225
4361,meditieren,3.732747
4566,Love All (with JAY-Z),3.73215725
4354,garden,3.731226999999999
1713,My Jelly Roll Soul,3.731184711
2976,Papercut,3.7311525
639,Nobody's Child,3.7299715
4591,LABOON!,3.72922825
5415,Vinca Rosea,3.728717
893,Show Yourself,3.728627
5132,Surfin',3.7273787808
4968,Off The Knob,3.727279
611,Yellow Submarine - Remastered 2015,3.72656875
661,Victoria - Mono Mix,3.72656875
5682,Bane,3.7260385
316,You Was Right,3.72512975
1536,Last Resort,3.7248242
1485,Eight Till Midnight,3.72443025
5422,Benzoin Gum,3.7239155
224,These Stones Will Shout,3.7237200116
2106,Dionysus,3.722806
2028,XVI,3.722566000000001
3426,Upbeat Ritual,3.72103125
5359,Buttons,3.720619
4024,This Thing,3.7202557
4595,No Friend Theory,3.7199425
1522,I Wan'na Be Like You (The Monkey Song),3.71944506
19,Immigrant Song - Remaster,3.7188892499999993
3185,Repeat After Me (Interlude),3.71709775
4435,Brittle Bones Nicky 2,3.716929
2972,Jonestown (Interlude),3.71687865
3665,The Ride,3.71594277
5320,Troubles [Feat.T-Pain],3.715783551
5531,Behind Enemy Lines,3.7149275
3840,Wind in Our Sail,3.713492
5475,Jesus Piece,3.71346975
2130,valentine (prod. flavors),3.712784
4597,A Girl On The Shore,3.712156
3573,Pe'i Tau'eva (Vocal Version),3.712115763
640,Illusions in G Major,3.70951966
5467,Can Sex Me,3.7083995
3905,We Luv Deez Hoez (feat. Backbone & Big Gipp),3.7082087700000006
1692,Four Little Diamonds,3.70797475
921,Stop Snitchin,3.7071810456
2697,Mansa Musa (feat. Dr. Dre & Cocoa Sarai),3.705511636
4929,loungin' in the sand,3.70258975
4027,So.Incredible.pkg [Robert Glasper Version Feat. Smino],3.70218375
5481,Deer Gas,3.70129625
1888,Coyotes,3.70084475
689,Tired of Waiting for You,3.6999715
3189,Scarface,3.6989920356
5543,Rap Game Third Impact: the End of Hype - Bonus Track,3.69858527
4758,Way Bigger,3.698146
172,Blue Blood Blues,3.69798825
122,Starlight,3.69798825
3835,Accoutrements,3.697520264
4720,"I Hear Voices Pt. 2 (12"" Version)",3.6962485
5139,Mama's Gone Surfin',3.6959855146
4854,Company,3.69582475
741,Crib,3.69545
1917,Polarizer,3.69540775
5789,The Gallows Wait,3.69343967
1112,UR NOT PRECIOUS,3.693376900000001
3902,B.O.B. - Bombs Over Baghdad,3.693226161
4693,fue mejor (feat. SZA),3.69228575
234,We've Got Everything,3.692148
1838,&,3.69084475
902,The Film Of My Love,3.688562
268,Mr. Radio,3.6878615
1076,Tunnel Time,3.68773325
1040,Train of Thought,3.6875662499999993
3339,Call Me,3.68740975
3389,Devil Fruit Smoothies,3.68740975
3145,Compton's N The House - Remix,3.68714775
941,Hardknock,3.6862205
3544,Clap Your Hands,3.6862032
4283,over,3.68607425
886,Cat Piss (feat. Lil Yachty),3.684959
2257,Heartless,3.68376615
5170,AWARD CEREMONY [OUTRODUCTION],3.68233784
5527,Insurrection,3.68201125
3597,Shibuya (feat. Syd),3.681659
357,Meanwhile,3.68071925
2095,Every Hour,3.678813
5621,Untitled6,3.6787212500000006
2350,The Book,3.67705725
4233,espresso.,3.67607425
100,One Short Tale: Peace,3.6760308
4040,Hot Water,3.67498625
5026,Sweet Sorrows,3.6749055
2480,Full Blown Meltdown,3.67458284
3196,Real,3.6740855
1541,Enter Sandman,3.67315055
5495,L'enfant samba,3.67140725
3182,Blinding Lights,3.67056825
1408,Well It's True That We Love One Another,3.67047375
690,Rotting,3.66951966
5667,No tardes más,3.6681225
4724,"Gas Drawls (12"" Instrumental Version)",3.6671667500000007
3195,Thuggin’,3.66714775
5488,Maniac,3.6647405
3146,I Ain't Tha 1,3.6640855
795,Living On Memories of You,3.663807991
3890,One,3.663492
2001,Sine,3.6631335
4598,Channel Fun,3.662747
3480,It's Only A Paper Moon - Remastered 2005,3.662376
600,From Me To You - Mono / Remastered,3.66226025
2746,Skit #3,3.6621245
1456,A Song About Being Sad,3.66122425
4734,Who You Think I Am (Instrumental),3.660693
5869,Mother I Sober (feat. Beth Gibbons of Portishead),3.66048625
5821,Two Infinity Links,3.66048625
4016,Slow and Easy (a.k.a. Lawless Mike),3.660184
2139,Hesitation,3.65838325
1479,Surfing Drums,3.65772475
5505,Madbass,3.6575925
5214,Auntie Diaries,3.6565705
598,All She Wanted,3.65634
3657,Make Me Proud,3.655955101
1685,The Boxer,3.655838706
1647,Lobo,3.6548985
2811,The Kicker - Rudy Van Gelder Edition/1999 Digital Remaster,3.6547735
5627,Tunnel Vision,3.65404175
353,Breezin,3.65347475
5309,BUSS HER UP,3.650619
112,Little Room,3.65000825
4545,Flower Baby,3.6499425
2709,Barry Bonds,3.64977175
3549,God Lives Through,3.64972075
488,Boulevard of Broken Dreams,3.64922625
4450,Black Hot Soup,3.6489249999999993
977,Lover Boy,3.648274937
2367,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",3.6479855
219,Hold Up,3.6477735
5272,SLAUGHTER HOUSE - Sped Up,3.64733875
1482,Death of a Gremmie,3.644953
1586,Life is Beautiful,3.6448242
1641,Hava Nagila,3.644713
3175,Too Late,3.644406
5425,Vervain,3.64346975
1912,$4.99,3.641941283
3547,"The Chase, Part II",3.641659
1506,You Can't Stop The Beat,3.641532
1763,Na Na Na (Na Na Na Na Na Na Na Na Na),3.641184711
3667,Ms. Jackson,3.64036825
3353,"Something to Rap About (feat. Tyler, The Creator)",3.639765
2829,Pink Lemonade,3.6389712734
3246,Justify My Thug,3.6386485
3296,Lay Down,3.6386485
5593,Lovefiction,3.63858527
3668,The Bird,3.637443723
179,Call It A Day,3.636433844
3343,April Showers,3.636391
3594,Obituaries (feat. Shafiq Husayn),3.6362032
5842,TDB,3.63581648
2917,Beef Rap,3.635489518
5865,Savior - Interlude,3.6347490863
2200,Azucar,3.6346827795
3097,I Can Show You,3.63460095
2311,Of Course We Ghetto Flowers (feat. Playboi Carti & Offset),3.6339045
5418,Lavender Buds,3.63301398
1970,Huts,3.63289025
679,The Horse Was Lost,3.631964899999999
5431,Sumac Berries,3.63129625
5809,Sugar Mama (with IshDARR),3.630085
3499,Bought A Bad Bitch,3.62972075
2031,Cocaine,3.62961889
806,Everybody Dies In Their Nightmares,3.629332964
5044,i learned,3.6292845
491,The Revenge of Vera Gemini,3.629175219
3120,Road Train,3.62775175
5684,Dying in xxtyle 3,3.62703825
1982,Eating On The Go,3.6263057499999993
4246,puppy love,3.62610525
5024,It's Raining Here Too,3.625698
5220,montags loop #3,3.62569675
440,Let's Get Married,3.6248655
4882,poochie gown,3.624261789
1745,151 Rum,3.62396725
1848,"Bones (feat. The Underachievers, Nyck Caution & Kirk Knight)",3.6235600355
4311,Cable Car,3.622747
4469,MOMMA TALK,3.62265275
3918,BOYS,3.6226130759
5473,_____________,3.62241325
4547,Reason,3.622156
3604,Oslo (feat. Callum Connor & T.Nava),3.62156535
3053,Stain (feat. Bbno$),3.621124800000001
3126,Steve Berman,3.62108025
4731,Rhymes Like Dimes (Instrumental),3.62091475
865,Heartache,3.62067365
5717,Glitter & Gold,3.62051985
3611,Monster Zero,3.61997365
402,Cooling Tower,3.61992775
1884,Shit in Your Cut,3.6198525
5866,Savior,3.6182795
4918,overdose,3.617279
1469,Elevator Girl,3.616163
1419,Effect and Cause,3.616163
3607,Fazers,3.615955101
4974,KLINK,3.6159215179
4804,You're Not There,3.61582475
1716,Mess Around,3.61555415
5453,Black Snake Root,3.6146615
653,The Lens,3.61391225
5577,Woolen Mittens,3.6120112499999992
949,Where It'$ At?,3.61026775
3661,The Real Her,3.60997365
75,Since You Been Gone,3.6099325
3133,Amityville,3.60968
4400,YELLOW PISS,3.6089249999999993
1128,Electric Balboa,3.60785225
2876,"Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",3.607700812
1593,Start,3.60762336
1090,Here Is the News,3.60756625
2515,Show Business,3.60733275
692,On the Wagon,3.60718425
4285,healing,3.6070175
2786,Movin Backwards,3.60639625
5596,Lonely but Not When You Hold Me,3.60633964
1932,Sod,3.60630575
4770,Crossfaded,3.6062485
2943,Silly Watch,3.6052792500000006
1484,Jungle Fever,3.60453219
2215,Feelings Mutual,3.6042215
4266,bossa uh,3.603601250000001
1548,32-20 Blues,3.60188858
237,Steam Engenius,3.59931146
3373,HUNTERxHUNTER 表裏一体 ORIGINAL COVER INST. Ver.,3.598806528
4982,LOW DOWN DERRTY BLUES,3.59858325
5137,Surfin' Rebel,3.598002
831,Survival Tactics,3.5979675
5051,i need you,3.5979570442
5426,Fenugreek,3.59746725
1634,Hey Song (Rock and Roll Pt 2) - Hockey Mix,3.59721325
803,BAD NEWS,3.59644575
4204,Yung Hustla (2K),3.59613475
417,Heavy Doctor,3.59568375
2382,RNP (feat. Anderson .Paak),3.595571
4618,first order of business,3.59540219
5016,Peach Tree,3.5953737500000003
2919,Potholderz feat. Count Bass D,3.5951850165
601,She Loves You - Mono / Remastered,3.59490125
5502,"Sabbat, pt. 1",3.5948655
4634,Thank You,3.5942323500000004
3628,We Did It!,3.5939155
2227,Diamonds All on My Wrist,3.5933535
4445,Dreams,3.59298025
206,Over and Over and Over,3.5929259
2842,Charlie Brown,3.592776
3751,Sleep Awake,3.591651
5130,Summer Surf,3.590765
226,I Remember U,3.59011225
2764,Slow Jamz,3.58968975
5859,Rich Spirit,3.5893232723
4530,We Made It,3.58914525
843,I Don't Wanna Do This Anymore,3.588627
4538,Amoeba,3.5883984999999994
2947,I'm Sorry,3.588342
5136,Glory Wave,3.5877475
5476,Ethics,3.58746725
642,Deck the Halls,3.5871842500000004
4976,SPINZ,3.5867925000000005
282,Ode To A Cowboy,3.58570867
1284,It's Up to You Now,3.58520125
1481,Lovey Dovey,3.5847845
3801,Best Mistake,3.5844675
4883,mop (feat. Young Thug),3.582439
1598,Super Rich Kids,3.5818885799999998
5208,Purple Hearts,3.5816945265
240,Invisible,3.58056344
204,Do Ya,3.57947616
323,Worry Rock,3.57939225
2879,"Can It Be All So Simple / Intermission (feat. RZA, Raekwon & Ghostface Killah)",3.5789712734
1594,Thinkin Bout You,3.5788972669999994
2553,Superlative Heroes,3.57877225
3123,Stan,3.5780262734
1543,Cross Road Blues,3.5776233600000005
4539,Takarabako,3.57705515
2332,Close To You,3.575571
2647,Go Bananas,3.575511636
4668,DOLLA SIGN SLIME (feat. Megan Thee Stallion),3.57540219
2570,No Pride,3.575251692
2520,Jazz (We've Got),3.575251692
4684,Tactical Nuke Interlude,3.57423235
3592,Jamming,3.57410625
3405,あの夏へ,3.57389075
3953,Let It Happen,3.5736729999999994
3503,Off Dat,3.57315575
4256,Sunrise,3.57236075
4643,Already Home,3.57228575
2963,Takin' Shots,3.572029
334,Trouble No More,3.57157405
3654,Buried Alive Interlude,3.57156535
2606,Yah Mean,3.5705775
2998,Moonlight,3.570359
2115,Trashman,3.5699862499999995
4387,SUNNY,3.568874
1736,48,3.5670745000000004
2041,Accordion,3.5655939999999995
3122,Kill You,3.56529002
5438,Kava Kava Root,3.5647405
303,Shine a Light (Reprise),3.56347475
4807,Pablo,3.562317
4933,there's not enough time,3.5594705
3293,Russian,3.559071
4716,"Greenbacks (12"" Version)",3.5582815
2565,ꞌCosmicꞌ.m4a,3.5573327500000005
1684,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),3.55721325
3833,Sven,3.55699625
4991,Too Many People,3.55566775
1521,"I Wan'na Be Like You (The Monkey Song) - From ""The Jungle Book"" / Soundtrack Version",3.55539709
5255,Got Damn!,3.5553769
5581,Like Someone in Love,3.5549275
2430,Who Will Survive In America,3.55458284
4927,innocent love,3.55429025
745,Tightrope,3.5538079909999998
4218,upswingin,3.55337575
4113,Famous,3.553115447
2920,One Beer,3.5525266
936,Lost in the Supermarket - Remastered,3.5515367499999995
173,Nights In White Satin - Single Version / Mono,3.551023196
4348,morning,3.55037575
2230,Paradise,3.549691
5094,Encounter With a Mech Patrol Unit,3.5492845
4932,let's be lazy together,3.54858325
218,Move Along,3.5478615
5555,F.I.L.O. (feat. Shing02),3.5475925
3595,Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra),3.5474625
312,Canadian Goose,3.546351
1913,Junk Bat,3.5463495
4227,swell,3.54610875
5890,Snooze,3.5458164800000005
4378,SWAMP,3.5455703
1766,The Only Hope for Me Is You,3.54555415
3197,Uno,3.54395725
2049,Do Not Fire!,3.54321425
2346,"Cranes, Planes, Migraines",3.54300375
2396,Wesley's Theory,3.54300375
1920,Crocodile Tears,3.54289025
3572,Ipu Heke,3.54281725
5509,All the Friends You Can Eat,3.541894
1544,Terraplane Blues,3.5388972669999994
5184,Baby Boy,3.53887
2318,Ronda (Winners),3.5386680000000004
1332,LOVE. FEAT. ZACARI.,3.538339
4427,Do the Romp,3.538019
5061,Angelz [Feat. Karriem Riggins],3.53699325
5011,Egyptian Pools,3.53699325
2313,Money Mitch,3.53482225
5053,Walkin,3.53470425
2110,BTFL,3.5346866800000005
5403,Chess,3.5346615000000003
5654,cant celebrate,3.5342275
656,Is It Alright,3.53361975
2088,Face to Face,3.53357775
1416,As Ugly As I Seem,3.5329007500000005
4786,DEATH CULT INTRO,3.5325325
3430,Said the Shovel,3.5323759999999997
4966,Not Good But Better,3.53034715
4022,The Cruel Millennial,3.5294837
3752,Sweet (feat. Landon Sears),3.52912475
3634,again,3.52873675
3683,The Dreamer (feat. Talib Kweli & Timan Family Choir),3.52868125
3768,Dracula,3.52866275
3718,Mecca (with JID & EARTHGANG),3.52866275
1963,Lima Bean Man,3.5263495
984,My Yout,3.52614625
4270,pots and pans,3.525838
4522,"La, La, La",3.52450325
5854,N95,3.524134742
3542,We Can Get Down,3.52410625
2038,Big Fig Wasp,3.5235777500000003
256,Goodbye Stranger,3.5229259
4979,WE GOT THE BISCUITS,3.52258975
3408,Arrietty's Song,3.52256085
3886,"Sleep Late, My Lady Friend",3.521091
2165,5% TINT,3.51998625
2975,Sugar Wraith,3.5198845
3303,Lil Baby,3.519765
373,Girl,3.51939225
4580,IMY2 (with Kid Cudi),3.51914525
1698,Death Dance,3.519121
1236,Run up on Ya - Bonus,3.5176755
501,Turned out Light,3.51741355
4044,Her And I (Slow Jam 2),3.516737
2736,Skit #1,3.51639625
3898,D.F. (Interlude),3.516167
3825,Island In The Sun,3.51612635
1618,Mrs Vandebilt - 2010 Remaster,3.5159675
232,Parting of the Sensory,3.5157086699999995
1410,My Doorbell,3.51537465
65,Skateboard,3.51447
3125,Who Knew,3.514406
3856,Self-Immolate,3.51372675
1162,You Don't Know What You're Doing,3.5133769000000004
3971,"Gravity (feat. Tyler, The Creator)",3.5131922
329,Take Back,3.512972065
404,Raw Optics,3.512281
2913,Ab-Souls Outro (feat. Ab-Soul),3.512029
2015,Note to Self,3.51184602
4014,Bru's Boogie Woogie,3.51072325
5595,And You Disappeared,3.5102105
269,Manhattan Rumble (49th Street Massacre),3.5077735000000003
2300,Eat It Up,3.50705725
2009,Is Anyone There,3.506425
5035,WHEN YOU FEEL SAD,3.5060188459
5552,A day by atmosphere supreme,3.5048655
5817,Run Me My Money,3.5047490863000004
4887,livin wild,3.5047238
3868,Miracle Man,3.504052
5382,i'll be okay,3.50400975
5332,Troubles - Cold Blooded Soul Version,3.50400975
5192,Reconsider,3.501323761
4304,The Legend of Korra End Credits,3.501227
1976,Pumpkin Pie,3.5007858267
3874,Jerk,3.5007827499999995
2966,Better Now,3.5006924999999995
4916,Case for You,3.50034715
5291,Gang Activities,3.49968775
5241,キルマー,3.49968775
230,Fire It Up,3.4994696870000004
983,Hilary $Wank,3.49852125
933,Let It Eat (feat. Ugly God),3.49852125
5188,Introvert (feat. Joji),3.4981185000000004
1638,Dick Dale Stomp,3.497684559
3861,Moonsickness,3.49705875
2857,Black Eunuch,3.4963917499999995
5460,Yellow Dock,3.49624125
1950,Bubblegun,3.49603075
1668,Fuck Relationships,3.4959675
4941,bouquet of balloons,3.49566775
4585,KINGOFTHEPIRATES,3.4952495
2899,You Fuckers Were Asking for This One,3.4951355
3851,Organ Farmer,3.4944675
3818,Horology,3.494052
3147,Dopeman - Remix,3.49395725
3207,Ev'ry Time We Say Goodbye - Live,3.49376357
2461,Night Running,3.49171675
3091,Myron,3.4909225
1926,Tragic Bean,3.4907858267
5289,Check Please,3.49018125
5239,GETTO GARDEN,3.49018125
3845,Summer Elaine and Drunk Dori,3.4900639769999997
4728,"Red and Gold (12"" Instrumental Version)",3.489514
5811,Betty (Get Money),3.4893232723
3291,Tattoos,3.4885687756
3361,All I Need,3.487208
5211,Silent Hill,3.486477819
490,True Confessions,3.4848655
5003,Roll Call (feat. Mya),3.48470425
5022,City in Flux,3.4843322500000005
1780,Vacant,3.4833517845
313,Hi Roller,3.48301075
4489,A Thousand Bad Times,3.48284653
901,Life Is A Minestrone,3.4822085
3523,Vamp Anthem,3.482115763
2858,Games,3.48208159
964,"Cold, Cold Feeling",3.48079075
2175,Antidote,3.48078529
555,Comfortably Numb,3.48074835
3222,When Your Lover Has Gone,3.48012625
452,American Idiot,3.47992775
652,Transparent World,3.4796025
3969,Lonely Steel Sheet Flyer,3.47898847
2262,The Boys Are Back In Town,3.47762425
9,Yo Girl,3.47754225
5846,Miley Cyrus,3.4765109999999995
835,1999 WILDFIRE,3.4762699999999995
4484,Wake Up And Smell The Coffee,3.4761275
1587,Joe's Garage,3.4745289999999995
3163,Wet Dreamz,3.474206
5653,off the grid,3.47337225
5145,ORGANIC CHEMISTRY,3.473252
1227,Like Me,3.4732155
4593,SIMPLIKESANJI!,3.473076914
5423,White Willow Bark,3.47241325
4206,i'm closing my eyes,3.47236075
227,When the Levee Breaks - Remaster,3.4719215
2065,Still Counting,3.47184602
3859,American Healthcare (Glitzy),3.4716282499999997
123,Jungle,3.471023196
3824,Hash Pipe,3.47078275
505,Rogue Planet,3.47074835
3235,53.49,3.47042425
5316,Worst Comes To Worst,3.4701590390999995
3895,I'm Cool (Interlude),3.470063977
337,Wish You Were Here,3.46959725
5482,Vudmurk,3.46951525
4124,can't leave without it,3.469348
1322,X Gon' Give It To Ya,3.4689855
548,Young Lust,3.46634
5546,Lady Brown (feat. Cise Starr from CYNE),3.46633964
