,name,score
5614,Bliss,23186.809436211523
5615,Herewego,19886.745265231017
5616,In the Clouds,18796.224985208148
5617,Growth,9948.21148703197
5618,Last Autumn,16141.345866127713
5619,Untold,29510.41146195387
5620,Reflection,7684.043868743413
5621,Untitled6,18176.317056704236
5622,Struggles,26959.863628643536
5623,Journey,29327.69044376255
5624,Cold Seas,19933.23124795671
5625,Affection,12263.118278258422
5626,Distance,21463.322439178537
5627,Tunnel Vision,21611.76763586851
5628,Night Hike,13270.331090784119
5629,Pereceptionz,22247.956954799352
5630,"Alone, Together",11895.98344008293
5631,Eyes,21393.251973523613
5632,Stratosphere,21998.399715854124
5633,Past Memory,25632.17394180556
5634,Learning,25172.76053568738
5635,Transparency,30791.284405765895
5636,Out,28528.811070954478
5637,Hell Yeah,37598.04870269502
5638,Blitz V2,36825.96463097804
5639,Stay Awake,33428.51823225709
5640,Me Too,35767.33564756456
5641,Goin Back,33259.37687338012
5642,Another One,43109.68976227121
5643,Slip,36679.888745680284
5644,I'll Say,34232.155298400736
5645,Price,42357.96352429143
5646,Fasho,46964.345578215325
5647,TookOff,23075.017134678383
5648,Greed,10408.139276763517
5649,Marvelous,12064.109343157596
5650,Forever,10663.8056124688
5651,u dont kno me,10506.375704174397
5652,welcome,8405.91023682833
5653,off the grid,16273.336575453402
5654,cant celebrate,8705.861938861355
5655,down bad,8298.85942029511
5656,idek,10463.276223322424
5657,priorities,3790.028779199232
5658,unexplainable,12655.180689403083
5659,vessel,10042.540770625972
5660,out of bed,14312.672851214173
5661,its all good,12940.869272796628
5662,No me siento mejor,19805.99308701464
5663,No te espero,15173.321463744203
5664,No hay nadie más,23186.81082679035
5665,No sé,19886.74693392561
5666,No puedo regresar,18796.227418721097
5667,No tardes más,9948.213225255506
5668,No me importa que pasará,16141.348021524896
5669,No pude ir a la fiesta,29510.41528604565
5670,Brambleton,7684.047692835192
5671,Let The Smokers Shine The Coupes,18176.321367498604
5672,Dreamin Of The Past (feat. Kanye West),26959.867522264256
5673,Neck & Wrist (feat. JAY-Z & Pharrell Williams),29327.69392020962
5674,Just So You Remember,19933.233959585425
5675,Diet Coke,12263.122380465966
5676,Rock N Roll (feat. Kanye West & Kid Cudi),21463.32591562561
5677,Call My Bluff,21611.772155249702
5678,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),13270.334358644364
5679,Hear Me Clearly (feat. Nigo),22247.960222659596
5680,Open Air,11895.986847001059
5681,I Pray For You (feat. Labrinth & MALICE),21393.25684054951
5682,Bane,21998.403053243313
5683,Scenery,25632.178322128868
5684,Dying in xxtyle 3,25172.75949275326
5685,sticks (feat. lungskull),30791.285448700015
5686,Sweet Yamz,28528.81058425189
5687,2 Mins of Pain (feat. Alborosie),37598.04828552137
5688,#lust #greed anthem,36825.964144275444
5689,thas wut i do,33428.51767602556
5690,DIGITAL BLUE,35767.335717093505
5691,Heaven's ULTRA,33259.37617809071
5692,Inject The Web,43109.6882326345
5693,junglephobia,36679.88818944875
5694,WISH,34232.15502028497
5695,On Time (with John Legend),42357.96352429143
5696,Superhero (Heroes & Villains) [with Future & Chris Brown],46964.345230570616
5697,Too Many Nights (feat. Don Toliver & with Future),23075.016926091557
5698,Raindrops (Insane) [with Travis Scott],37662.682594597325
5699,Umbrella (with 21 Savage & Young Nudy),33045.952333320805
5700,Trance (with Travis Scott & Young Thug),32491.700339293617
5701,Around Me (feat. Don Toliver),29614.40990230184
5702,Metro Spider (with Young Thug),15390.813779273334
5703,I Can't Save You (Interlude) [with Future & feat. Don Toliver],37581.24908801529
5704,Creepin' (with The Weeknd & 21 Savage),35169.98884060529
5705,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],52754.89845771371
5706,Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa],29639.344569513563
5707,Lock On Me (with Travis Scott & Future),32136.624003827408
5708,Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff),28399.701276053493
5709,All The Money (with Gunna) [Bonus],18227.046486721203
5710,Intro,28982.1136478905
5711,Lane Switching,22856.677995863167
5712,Hunnids,44829.10868406843
5713,Gold Thangs & Pinky Rangs (Da Hooptie),27001.431752956592
5714,Brown Eyes,8424.070550316826
5715,Radio Skit 2,10933.729251608478
5716,Lavender Lust,24429.851758148896
5717,Glitter & Gold,34238.77950493403
5718,The fo Five,33531.16072377821
5719,Lead Sled,22055.921513212907
5720,Out da Way,31191.66460437624
5721,Tales from da Guttah,18585.1869084253
5722,Ebony Wood Stock - Interlude,22110.887953295274
5723,Red Dot,15639.34776112846
5724,Outro,24302.61288716253
5725,tang wu,15941.67609796856
5726,you suck charlie,39645.56949579622
5727,Yun (with Erykah Badu),29744.870969844473
5728,Still Life (with Anderson .Paak),31586.77828187166
5729,All Day (with Tablo),27533.80064621987
5730,Forg_tful (with Kim Sawol),33337.92102169014
5731,"Closer (with Paul Blanco, Mahalia)",19344.710806537034
5732,Change pt.2,28165.75231739158
5733,Lonely,38373.52323814271
5734,Hectic (with Colde),46399.74813895363
5735,Wild Flower (with youjeen),32906.32721180598
5736,No.2 (with parkjiyoon),20831.709380666172
5737,"Sorry, I Like You",39328.32180958076
5738,Do Better,14518.290462870833
5739,money on go,23293.185672972384
5740,highhorse,18032.624426381837
5741,anything,7698.290804625249
5742,THE GLOW,28174.236216059406
5743,GHETTO GODS,27789.468433015965
5744,BILLI (feat. Future),51472.332205342434
5745,WATERBOYZ (with JID & J. Cole),5259.208720916119
5746,HEY BOO - Skit,33408.15708735137
5747,AMEN (with Musiq Soulchild),40765.44086846898
5748,ALL EYES ON ME,37662.682942242034
5749,LIE TO ME,33045.951638031394
5750,JEANS INTERLUDE - Skit,32491.700339293617
5751,BLACK PEARLS (feat. Baby Tate),29614.409207012424
5752,NEEZY'S WALK (feat. Lynae Vanee),15390.814196446983
5753,AMERICAN HORROR STORY,37581.24846225482
5754,POWER (with CeeLo Green & Nick Cannon),35169.987867200114
5755,ZAZA - Skit,52754.89852724265
5756,SMOKE SUM,29639.344569513563
5757,STRONG FRIENDS,32136.623795240586
5758,RUN TOO (with Ari Lennox),28399.699468301016
5759,مجنون ليلى,18227.045791431792
5760,حوا,28982.11218778273
5761,يا لولو زس إز مزمار,22856.675770937043
5762,عمل فني,44829.10819736584
5763,Wakti Yejri,27001.434742701076
5764,Rich Flex,8424.073401003425
5765,Major Distribution,10933.730711716249
5766,On BS,24429.853704959256
5767,BackOutsideBoyz,34238.78054786815
5768,Privileged Rappers,33531.16336587798
5769,Spin Bout U,22055.923320965383
5770,Hours In Silence,31191.66648165766
5771,Treacherous Twins,18585.189411467192
5772,Circo Loco,22110.889900105634
5773,Pussy & Millions (feat. Travis Scott),15639.350820401882
5774,Broke Boys,24302.615112088657
5775,Middle of the Ocean,15941.678879126219
5776,Jumbotron Shit Poppin,39645.5716511934
5777,More M’s,29744.872499481182
5778,3AM on Glenwood,31586.780089624135
5779,I Guess It’s Fuck Me,27533.800785277752
5780,Intro,33337.92129980591
5781,Return of the Corpse,19344.710737008092
5782,"Bacon, Eggs, and Grits",28165.752943152052
5783,The Dungeon,38373.52323814271
5784,Carhartt Vest,46399.74730460634
5785,What the Hook Gon Be,32906.327281334925
5786,Six Feet Under,20831.70826820311
5787,The Root of Demise,39328.32118382029
5788,Murdered out Vehicles,14518.290949573424
5789,The Gallows Wait,23293.18643779074
5790,Shameless Gorillas,18032.627763771026
5791,Couldn’t Be Done (feat. Kelly Price),7698.292125675136
5792,Blackest in the Room,28174.236494175173
5793,Pain & Strife (feat. Offset),27789.468572073845
5794,Zipper Bagz,51472.3316491109
5795,Too Much (feat. Moneybagg Yo),5259.209902908123
5796,Lobster Omelette (feat. Rick Ross),33408.157226409254
5797,Space Rabbit,40765.44128564263
5798,Feel No Pain (feat. Anderson .Paak & Raekwon),32776.372830274064
5799,Rabbit Vision,28665.037892112112
5800,PYS (feat. DJ Paul),34922.97760171948
5801,Dark Hearted,37794.49881505362
5802,Gold Rings (feat. Pusha T),42602.4284700636
5803,Grandma’s Stove (feat. Musiq Soulchild),29926.055446368882
5804,CIA,32990.812878553086
5805,Decoded (feat. Scarface),24622.579691517378
5806,Isn’t it Just Marvelous? (with bbno$),35206.808074649634
5807,soiree!,29648.849812660323
5808,Mrs. Worldwide,28986.18892946056
5809,Sugar Mama (with IshDARR),26874.192159795042
5810,bussin!,24650.57041747309
5811,Betty (Get Money),23955.33877863239
5812,Smells Like Money,27772.843856609226
5813,where they at!,21361.1978354574
5814,Dancing In The Rain,25784.86299642247
5815,Steakhouse,27171.76715065139
5816,C’est La Vie (with bbno$ & Rich Brian),28463.32544258504
5817,Run Me My Money,28289.76804197515
5818,Steppin On The Beat (with TrippythaKid),26874.873857337494
5819,Hot Tub (with T-Pain & Dillon Francis),29058.119874552453
5820,Skiing in Japan Freestyle,22008.927170437073
5821,Two Infinity Links,25148.33011122228
5822,Tony Starks,24202.014271365435
5823,HOTEL LOBBY (Unc & Phew),28452.46888090766
5824,Bars Into Captions,30638.086040678212
5825,See Bout It (feat. Mustard),48044.69179558132
5826,To The Bone (feat. YoungBoy Never Broke Again),30067.549386342766
5827,Not Out,35350.67285793753
5828,Chocolate (feat. Young Thug and Gunna),35008.48610293414
5829,2.30,33298.73669582311
5830,Look @ This,45839.72178406391
5831,Mixy (feat. Summer Walker),30095.37508500955
5832,Messy,33779.52929230493
5833,Nothing Changed,35186.96065075561
5834,Integration,36916.218998109645
5835,Big Stunna (feat. Birdman),36644.77689964721
5836,Us vs. Them (feat Gucci Mane),36192.31650427632
5837,Hell Yeah,37262.987270784986
5838,Tools,46247.05921570233
5839,ティアーズ・オブ・ザ・スター,37917.15854582553
5840,Vapor Season,15855.321372364913
5841,S0what,22984.42815304277
5842,love nwantiti (feat. ElGrande Toto) - North African Remix,26173.875596484613
5843,TDB,41071.1509700276
5844,3chegt Tgharit,39022.10261521111
5845,DA,19118.399668845013
5846,Pop Shit / Xtra,32776.373942737126
5847,F.U.N,28665.03726635164
5848,Ya Ight,34922.976697843245
5849,Tokyo Mission Impossible,37794.49811976421
5850,Ok Bae,42602.42805288995
5851,Take a Pic,29926.055029195235
5852,Movie,32990.812600437326
5853,Komin' Back,24622.581082096207
5854,United In Grief,35206.810160517874
5855,N95,29648.850160305028
5856,Worldwide Steppers,28986.190737213037
5857,Die Hard,26874.193758960693
5858,Father Time (feat. Sampha),24650.57013935732
5859,Rich - Interlude,23955.340934029577
5860,Rich Spirit,27772.845316716997
5861,We Cry Together,21361.19873933364
5862,Purple Hearts,25784.865151819653
5863,Count Me Out,27171.766942064565
5864,Crown,28463.3273893954
5865,Silent Hill,28289.768945851385
5866,Savior - Interlude,26874.875456503145
5867,Savior,29058.121126073398
5868,Auntie Diaries,22008.92800478437
5869,Mr. Morale,25148.330876040636
5870,Mother I Sober (feat. Beth Gibbons of Portishead),24202.01350654708
5871,Mirror,28452.46929808131
5872,The Heart Part 5,30638.08207752855
5873,Enchanted Waterfall,48044.691308878726
5874,Pink Dolphin Sunset (feat. Tee),30067.55008163218
5875,Midnight's Interlude,35350.674526632116
5876,The Color Violet,35008.48791068662
5877,Lavender Sunflower,33298.737669228285
5878,Ballad of a Badman,45839.722896526975
5879,Lady Of Namek,30095.374806893782
5880,Pluto’s Last Comet,33779.52950089175
5881,‘87 Stingray,35186.961485102904
5882,Hurt From Mercury,36916.21990198588
5883,Last Kiss Of Nebulon,36644.77842928392
5884,SOS,36192.319494020805
5885,Kill Bill,37262.98956524005
5886,Seek & Destroy,46247.06206638893
5887,Low,37917.16111839636
5888,Love Language,15855.323458233157
5889,Blind,22984.428917861125
5890,Used (feat. Don Toliver),26173.877543294973
5891,Snooze,41071.155697995615
5892,Notice Me,39022.10338002946
5893,Gone Girl,31392.35778730242
5894,F2F,30682.027829675637
5895,Nobody Gets Me,25687.485849617697
5896,Conceited,26947.483071414637
5897,Special,27895.330777753785
5898,Too Late,30652.67849792627
5899,Far,30849.47539696033
5900,Shirt,40650.7575442794
5901,Open Arms (feat. Travis Scott),29503.62718280127
5902,I Hate U,47244.612583979775
5903,Good Days,24083.76271567563
5904,Forgiveless (feat. Ol' Dirty Bastard),17852.62305532831
5905,sylt,23255.350999177033
5906,ramses,28109.93362444246
5907,papyrus (Someone Like You),16678.130378622074
5908,fair-row,13154.464505030575
5909,bloodi ryvers,20827.97424471762
5910,nyle's rain,21924.268318096656
5911,serapys,25369.384127148878
5912,canaan,19183.709301146864
5913,hyeratic,21611.42702440508
5914,Free Samples (feat. Cheflee),28024.261502211517
5915,One Way or Every N***a With a Budget,37803.49630765209
5916,Survivor’s Guilt (feat. G Herbo),10683.488257431158
5917,an Interlude Called “Circus” (feat. Eryn Allen Kane),37630.95634614
5918,Fearmonger (feat. Daoud),32344.614765046423
5919,Come My Way (feat. Krayzie Bone),38264.435255458855
5920,Still (feat. 6LACK and Smino),36289.692455092285
5921,a Simpler Time (feat. Mereba),31514.506744174112
5922,Soldier (feat. Pivot Gang),32851.36203677289
5923,If I Had A Dollar (feat. Benjamin Earl Turner),23572.604548192743
5924,Stop That,37588.03980527864
5925,Make Believe (feat. Fousheé),44136.594249926144
5926,2012 (feat. Day Wave),72746.64828234655
5927,Few Good Things (feat. Black Thought and Eryn Allen Kane),19849.2564345484
5928,Adoration,52157.71868536552
5929,Levitate,40856.70980556586
5930,Transfiguration,28157.606461034276
5931,Blown Away,34602.162313815934
5932,Rose Water,76825.07116515747
5933,My Favorite Things,7695.407595332336
5934,Stratus,54559.9914845667
5935,713,43200.11216469656
5936,Melting,52913.17997138288
5937,Where We Stand,56211.20323188271
5938,Freedmen's Town,46604.51136136319
5939,Eyes Wide Shut,15101.210471113029
5940,Still Here,39603.49256138962
5941,Oasis,31392.35695295512
5942,90 Proof (with J. Cole),30682.025882865277
5943,"Pro Freak (with Doechii, Fatman Scoop)",25687.484459038867
5944,Ole Ass Kendrick,26947.48161130687
5945,Louphoria (with Cruza),27895.329387174956
5946,Blu Billy,30652.677315934267
5947,Matinee,30849.473380621028
5948,"Modennaminute (with Lucky Daye, Phoelix)",40650.7555279401
5949,Defibrillator,29503.62509693303
5950,Garden Lady,47244.61063716942
5951,"Settle Down (with Cory Henry, Ravyn Lenae)",24083.761742270453
5952,Pudgy (with Lil Uzi Vert),17852.626045072793
5953,Curtains,23255.35287645845
5954,Lee & Lovie (with reggie),28109.935084550227
5955,HIRATHAE,16678.131560614078
5956,GO-GO,13154.466799485643
5957,dance 4 it,20827.973827543974
5958,The Story of Adidon,21924.273324180438
5959,Lean Wit Me,25369.387047364417
5960,MESSAGE IN A BOTTLE,19183.712360420286
5961,NO REPORT CARD,21611.42758063661
5962,HOLLANDAISE,28024.261710798342
5963,MOONSHOOTER,37803.4970029415
5964,FOMF,10683.486588736563
5965,GOODMAN,37630.95731954518
5966,DO BETTER,32344.614556459597
5967,GANG'NEM,38264.43469922732
5968,THE WILD SIDE,36289.69321991064
5969,ART OF SEDUCTION,31514.506883231996
5970,BUCKET,32851.36259300442
5971,GO OFF,23572.60475677957
5972,FALLACY,37588.03980527864
5973,HERBERT,44136.594249926144
5974,CHURCH ON THE MOVE,72746.64876904913
5975,IT BE LIKE THAT,19849.258311829817
5976,POSITIVE VIBES ONLY,52157.72070170482
5977,GOTTA RAP,40856.71210002092
5978,triflin',28157.608407844637
5979,holdin' on,34602.164121568414
5980,only thing on my mind,76825.07345961254
5981,can't fight the devil,7695.410863192583
5982,Old Friend,54559.99280561659
5983,2010,43200.11445915163
5984,Sick!,52913.18254395371
5985,Vision (feat. Zelooperz),56211.205873982486
5986,Tabula Rasa (feat. Armand Hammer),46604.51414252085
5987,Lye,15101.213182741745
5988,Lobby (int),39603.49499490257
5989,God Laughs,25509.681696943473
5990,tote sum,28788.718064966568
5991,"One Mic, One Gun",19959.363954509285
5992,not me mix,22118.006756075574
5993,Sometimes,22839.705468922763
5994,Cheat Codes,38146.697718306656
5995,The Darkest Part (feat. Raekwon and Kid Sister),26058.509299004665
5996,No Gold Teeth,47733.204802347806
5997,"Because (feat. Joey Bada$$, Russ, and Dylan Cartlidge)",39754.99620845221
5998,Belize (feat. MF DOOM),40451.75516662105
5999,Aquamarine (feat. Michael Kiwanuka),27445.069421084205
6000,Identical Deaths,42073.632136100176
6001,Strangers (feat. A$AP Rocky and Run The Jewels),25223.820877649803
6002,Close to Famous,34337.50804952032
6003,Saltwater (feat. Conway the Machine),23943.459322028873
6004,Violas and Lupitas,26630.57313987053
6005,Ghetto Reporter,34406.0478557158
6006,Legit,34966.40800948146
6007,Thun,28454.66833595669
6008,Michael & Quincy,23575.148462340316
6009,30,30656.91649709042
6010,Hood2Hood,31191.149212371136
6011,Recession Proof,36148.208558604616
6012,Reminisce,30298.441395562866
6013,Serious Interlude,25446.240084370373
6014,I'm on Fire,38795.44536811554
6015,WTF SMH,40699.95466160728
6016,"Once a Man, Twice a Child",29314.462875503414
6017,Get Light,27978.12278321259
6018,First Time,31422.214540430465
6019,Beef,25788.759712401872
6020,Don't Shoot,32321.375589216947
6021,Til My Last Breath - Bonus Track,31713.675857387785
6022,Speechless,29078.137230474535
6023,Meet Joe Black,33708.94856691295
6024,Ugly,29695.676814089726
6025,40-16 Building,33164.36737492849
6026,Hollywood Gangsta,33610.211288667815
6027,Wu for the Children,32278.107669627156
6028,Wave Gods,35203.24064879598
6029,The Truth,39498.14288145976
6030,Dedicated,24815.644724277943
6031,GigaChad Theme - Phonk House Version,27626.431357064215
6032,GigaChad Theme (Phonk House Version) - Slowed,16522.902549878607
6033,Doja,37934.63867133003
6034,ONE OF US,18382.113766909155
6035,DRIFTING IN TOKYO,18321.037524957075
6036,Giig,45019.80282282509
6037,Rent Money,25509.68440857219
6038,Draco,28788.716535329855
6039,Super Trapper,19959.36374592246
6040,POA,22118.008841943818
6041,Mask Off,22839.70539939382
6042,High Demand,38146.69757924877
6043,Outta Time,26058.50909041784
6044,Scrape,47733.204802347806
6045,I'm so Groovy,39754.99579127856
6046,Might as Well,40451.75467991846
6047,Poppin' Tags,27445.069421084205
6048,Massage In My Room,42073.6315103397
6049,Flip,25223.821225294512
6050,When I Was Broke,34337.508536222915
6051,Feds Did a Sweep,23943.460017318288
6052,Used to This (feat. Drake),26630.573835159943
6053,Mask Off (feat. Kendrick Lamar) - Remix,34406.048133831566
6054,Extra Luv (feat. YG),34966.408565713
6055,LO TENGO,28454.66896171716
6056,Guddi Riddim,23575.14623741419
6057,"Song For Mount Vernon, WA (No Option / Big Man On Campus)",30656.914272164297
6058,"Song For Berkeley, CA (Adonin Jasmine Find God Why Not Us?)",31191.148030379132
6059,"Song For Newark, NJ (We Praise Thee)",36148.20612509167
6060,"Song For Chicago, IL (Ultra Instinct)",30298.439240165684
6061,"Song For Twitter (Autism Speaks, I Yell)",25446.23765085742
6062,"Song For Burley, ID (Three Star)",38795.44307366048
6063,"Song For Mesa, AZ (If I Die Tomorrow)",40699.95222809433
6064,Song For PlayStation 2 (Home Is Where You Feel Alive),29314.46044199046
6065,"Song For The Moon (Thank You, Good Night)",27978.120627815406
6066,"Song For Cincinnati, OH (The Act Of Moving Back In With Your Parents or: How I Learned To Stop Worrying And Love Returning To The Gray From Which You Came)",31422.21245456222
6067,"Song For Brooklyn, NY",25788.757904649392
6068,"Song For The Moon (Thank You, Good Night) - Remix",32321.37378146447
6069,Remember Last Summer,31713.674953511545
6070,1000 Ways To Get Paid,29078.135144606294
6071,Come Home 2nite,33708.948149739306
6072,Evil Thoughts Be On My Mind,29695.674797750424
6073,Shoot It In The Heart,33164.36535858919
6074,Everybody Is A Suspect,33610.20892468381
6075,If It Was A Deer Then Where Is It,32278.104540824792
6076,Diamonds Part.3,35203.23898010139
6077,Death Has Come To Your Little Town,39498.14072606257
6078,Now The Time Has Come To Wake Up,24815.639718194157
6079,Happy Fourth Of July Julie,27626.428645435502
6080,1000 Blunts,16522.898864844712
6081,THE LION'S DEEN,37934.63936661944
6082,GHOTI,18382.113766909155
6083,AUTOBOTO,18321.03613437825
6084,PRECIOUS THINGS,45019.80136271732
6085,KIOSK,46125.41434691692
6086,DRILL MUSIC IN ZION,53671.86487752863
6087,SEATTLE,57500.39612889293
6088,ON FAUX NEM,44993.843078130805
6089,Thought It Was a Drought,32385.33443529497
6090,I Serve the Base,35292.145866739134
6091,Where Ya At (feat. Drake),31767.797997538324
6092,Groupies,35285.35676048264
6093,Lil One,29066.947087522305
6094,Stick Talk,29643.76266594709
6095,Freak Hoe,28435.84180195529
6096,Rotation,33887.427195352575
6097,Slave Master,32953.15587016731
6098,Blow a Bag,31175.204980360817
6099,Colossal,40743.55837510071
6100,Rich $ex,47884.70849080704
6101,Blood On the Money,31181.987882821584
6102,Trap Niggas,25185.31082370604
6103,The Percocet & Stripper Joint,29485.477272498134
6104,Real Sisters,38207.773580250905
6105,Kno The Meaning,40275.32258066301
6106,F*ck Up Some Commas,262954.16142906575
6107,"Like I Never Left (feat. Diddy & Ludacris, feat. Pharrell, Pusha T & Casino)",27663.242260228097
6108,RAINCLOUDS,30657.596093060554
6109,Divine Failure,36196.89447846623
6110,Beef,14115.02954213477
6111,Kirb in my cup,24441.730610099523
6112,oreo,24453.946768022393
6113,No Cap,27042.493327527303
6114,Three,34771.82199438172
6115,All da Smoke,24936.605613634238
6116,200,28241.420209055585
6117,Cruise Ship,32145.614754115213
6118,Patek Water (feat. Offset),28279.76196950116
6119,Feed Me Dope,33903.20453826438
6120,Drip on Me,41114.5888413939
6121,Real Love,31851.947174435987
6122,4 da Gang,37443.32767578901
6123,Killed Before,30331.52304484609
6124,Mink Flow,41064.71097710778
6125,Group Home,60821.32607107974
6126,"Floyd Mayweather (feat. Travis Scott, Gucci Mane and Gunna)",33330.96841232943
6127,Swizz Beatz,28139.629459896485
6128,Future Swag,41449.31088807627
6129,RiRi,53605.362764659636
6130,"Guwop (feat. Quavo, Offset and Young Scooter)",32258.77030131959
6131,Harambe,40019.65131733069
6132,Webbie (feat. Duke),58143.03265966675
6133,Kanye West (feat. Wyclef Jean),46125.414485974805
6134,Tear Gas (feat. Rick Ross & Lil Wayne),53671.86529470228
6135,Piano Love,57500.39612889293
6136,Drumwork (with 7xvethegenius & Jae Skeese),44993.84127037833
6137,Wild Chapters (with T.I. & Novel),32385.332627542495
6138,Guilty,35292.14468474713
6139,John Woo Flick (with Benny The Butcher & Westside Gunn),31767.79764989362
6140,Stressed (with Wallo267),35285.35599566428
6141,So Much More,29066.945488356654
6142,Chanel Pearls (with Jill Scott),29643.761275368266
6143,Babas (with Keisha Plum),28435.841037136932
6144,God Don't Make Mistakes (feat. Annette Price),33887.42816875775
6145,THE BEACH,32953.155592051546
6146,AYE! (FREE THE HOMIES),31175.204910831875
6147,DJ QUIK,40743.55823604282
6148,MAGIC,47884.70786504656
6149,NAMELESS,31181.987743763704
6150,WHEN SPARKS FLY,25185.309502656153
6151,EAST POINT PRAYER,29485.47657720872
6152,SLIDE,38207.77316307726
6153,PAPERCUTS,40275.32160725783
6154,LEMONADE,262954.16191576835
6155,PLAYER WAYS,27663.241703996566
6156,MAMA'S BOY,30657.595814944787
6157,BANG THAT,36196.89267071375
6158,THE SPIRIT OF MONSTER KODY,14115.028777316413
6159,ROSE STREET,24441.732417852
6160,THE BLUES,24453.946489906626
6161,Change,27042.493675172012
6162,Hate Dancin',34771.82164673701
6163,Astroturf,24936.605335518474
6164,No Body,28241.420348113465
6165,Gondii,32145.614197883682
6166,Exploding Suns,28279.76106562492
6167,Short Change,33903.202800040846
6168,Timeland,41114.587103170365
6169,Smoke & Mirrors,31851.946548675514
6170,together,37443.327397673245
6171,diving board,30331.524296367035
6172,pg baby,41064.711741926134
6173,new info,60821.32530626138
6174,shoulder,33330.96862091625
6175,better,28139.629042722838
6176,sky,41449.312209126154
6177,morphine (da ways),53605.361721725516
6178,automatic,32258.769675559117
6179,home,40019.65096968598
6180,mars,58143.03286825358
6181,working on it,19740.343782000895
6182,Picasso,10850.593741599112
6183,Nirvana,27039.096428864505
6184,Butterfly,23221.08528852484
6185,One of One,25671.870152016014
6186,Death n' Taxes,30314.901980999068
6187,Here We Go Again,21820.271959149886
6188,Lobos,27939.09571709713
6189,Go Mode,14405.136573779255
6190,Wave Watching Interlude,18487.968742124616
6191,Heartbreaker,18220.941987788516
6192,If There's A God,26405.277758778764
6193,February,22699.742320178964
6194,Lucky,24302.44366967673
6195,With The Villains,98722.18652497993
6196,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": I. Adagio — Allegro molto",129367.38247137614
6197,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": II. Largo",79863.19713305107
6198,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": III. Scherzo. Molto vivace",124737.59268754233
6199,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": IV. Allegro con fuoco",34266.260617684165
6200,Trapped In The Sun,30944.480420851796
6201,HiTek Tek,24491.095122261446
6202,Touch The Sky,34891.59872088952
6203,Solitaires (feat. Travis Scott),38230.68163529022
6204,Ridin Strikers,24256.639117335242
6205,One Of My,32122.200804296503
6206,Posted With Demons,32854.247870209896
6207,Hard To Choose One,28425.492359238942
6208,Trillionaire (feat. Youngboy Never Broke Again),25150.197360999537
6209,Harlem Shake (feat. Young Thug),32149.171772431273
6210,Up the River,29453.067027920253
6211,Pray For A Key,40176.75437857345
6212,Too Comfortable,35243.28392994718
6213,All Bad (feat. Lil Uzi Vert),29691.93628441365
6214,Outer Space Bih,43951.83918334543
6215,Accepting My Flaws,40363.20273801334
6216,Life Is Good (feat. Drake),35452.97070422906
6217,Last Name (feat. Lil Durk),34253.87591909158
6218,Tycoon,35331.331184082424
6219,100 Shooters (feat. Meek Mill & Doe Boy),53399.74460468999
6220,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",39228.741162057486
6221,Digital Dash,36934.371302326595
6222,Big Rings,35905.60615319946
6223,Live From The Gutter,53377.85976218166
6224,Diamonds Dancing,35506.072044992456
6225,Scholarships,34284.075737654784
6226,Plastic Bag,30537.31786296392
6227,I'm The Plug,37469.622410778225
6228,Change Locations,34927.732871543405
6229,Jumpman,19740.34454681925
6230,Crabs In A Bucket,10850.595271235823
6231,Big Fish,27039.096637451326
6232,Alyssa Interlude,23221.08626193002
6233,Love Can Be...,25671.871473065898
6234,745,30314.90149429648
6235,Ramona Park Is Yankee Stadium,21820.273697373425
6236,Yeah Right,27939.09669050231
6237,Homage,14405.137894829142
6238,SAMO,18487.969854587678
6239,Party People,18220.944004127818
6240,BagBak,26405.278801712884
6241,Rain Come Down,22699.74162488955
6242,OKAY! (Prod. Gesaffelstein),24302.444990726617
6243,THE SUN (Prod. Gesaffelstein),98722.18603827734
6244,LOVE & HATE (Prod. Gesaffelstein),129367.38330572343
6245,Mosh Pit Killa,79863.19692446425
6246,Nine Shots (Hitler Diss),124737.59171413716
6247,Psycho On The Loose,34266.25971380793
6248,Son Of Serpentine,30944.47916933085
6249,Cerberus,24491.094148856268
6250,Lay It Down,34891.5976779554
6251,Liquid Sunshine,38230.680175182446
6252,Horns And Halos,24256.637796285355
6253,Stand Alone,32122.200943354386
6254,2 Step Stevie (R.L.P.),32854.24613198636
6255,Does it real good,28425.491594420586
6256,P.O.P.,25150.196804768006
6257,Lil Motorola,32149.171633373393
6258,100 Bars & Gunnin,29453.067027920253
6259,Leonard,40176.75312705251
6260,Parenthesis,35243.28420806294
6261,Hold My Head,29691.937049232005
6262,So They Say,43951.83932240331
6263,Family Tree,40363.20113884768
6264,Hooper,35452.97098234483
6265,Still,34253.8761276784
6266,Moire,35331.33069737983
6267,Get Around,53399.74439610317
6268,Eternal,39228.74130111537
6269,Last Words,36934.37025939247
6270,Drop 10,35905.60524932322
6271,The Perch,53377.85878877647
6272,Really Really,35506.07086300045
6273,That Third Thing,34284.07601577055
